# Monte Carlo Subset of Amateur Radio Paths
# Source File: ham_data/20181215_14000-14350kHz_hamSpot.pkl.bz2
#
# Date: 15 December 2018
# Frequency Range: 14.000 - 14.350 MHz
#
# Region: CONUS
#   Lat Limits: (20, 55)
#   Lon Limits: (-130, -56)
#
# N Paths: 3000
# np.random.default_rng() seed: 4888015518515571309
#
call_sign_tx,txlat,txlon,call_sign_rx,rxlat,rxlon,pthlen,latcen,loncen,azm
AG5DB,35.5,-97.0,K5MBL,33.0208,-96.7917,276.33806757657277,34.26044403336902,-96.89431494559416,175.96875924710946
AG5DB,35.5,-97.0,N9MR,41.1021,-85.0625,1212.087470148689,38.45240837115717,-91.26272696513595,55.510183600274615
AG5JW,30.4688,-90.1125,K1UO,44.7313,-68.9458,2434.6449626616454,38.071786402951346,-80.56048314444108,43.46257271326766
AG5JW,30.4688,-90.1125,KA3YGL,40.0104,-79.5792,1426.4052349384513,35.35351358606526,-85.15724813328818,39.09715065756825
AG6IF,33.4792,-117.0417,W7FCL,47.5521,-122.3708,1627.3655285216282,40.54592270408345,-119.42499854555838,345.6353787298949
AG6RI,38.4791666666667,-122.708333333333,KK7MD,47.4375,-122.2083,996.9458974896183,42.958603938479456,-122.47655373080134,2.1707358782487063
AG6SV,38.3125,-122.875,N5YJZ,37.2188,-121.9875,144.4832769307375,37.76648191548659,-122.42796866606159,147.04787110886133
AG7MH,45.7708,-111.125,AK9B,31.6875,-106.2083,1622.1875023259945,38.75464795809246,-108.42296936319634,163.1691653077329
AG7MH,45.7708,-111.125,N4CQR,37.5688,-84.2875,2394.1042146956556,42.45526936366785,-96.83401652863746,102.82896105741202
AG7OB,32.6458,-114.375,W8JY,44.0396,-83.6875,2938.1604353705666,39.351974694533524,-100.27155847773531,55.5307893994343
AG7QM,40.1188,-111.5708,AD0HL,44.0625,-103.2917,811.175152355805,42.165036489612774,-107.56020872692174,54.575049243180274
AG7QM,40.1188,-111.5708,K6RAH,32.9688,-96.7958,1537.802004560965,36.7720438549733,-103.8393234170323,116.48223774174619
AG7QM,40.1188,-111.5708,N9XHN,40.6458,-89.7083,1847.942245015523,40.9008024886979,-100.68283497089534,81.07712572391262
AG7QM,40.1188,-111.5708,W7KBR,44.9188,-123.3375,1100.6612602332063,42.66934011724262,-117.22725034282217,302.85748723637437
AH6CY,37.5,-123.0,KD0WUQ,46.8688,-96.8125,2380.7752273365018,42.932060963575715,-110.89576564952576,55.73946368208368
AH6CY,37.5,-123.0,KE0CAZ,38.8396,-94.7792,2461.741376210858,39.02554247098219,-109.02195736647778,77.78397850842907
AI0Y,48.57,-98.37,K4JOP,32.6041666666667,-85.4583333333333,2076.930780650178,40.76463375767918,-91.1352946380483,144.00100353539756
AI0Y,48.57,-98.37,N6ALO,34.1042,-118.0417,2285.9025025290375,41.75290334954748,-109.3147141796375,232.54048344836846
AI0Y_9,41.3542,-90.375,KA2KAR,40.8125,-74.125,1361.3091498481401,41.36985848190077,-82.21628707565537,87.1554704322856
AI0Y_9,41.3542,-90.375,W5CTW,32.5813,-96.8625,1132.2163165192474,37.01175366348793,-93.80623049308106,212.5852316545345
AI4BQ,27.1604,-80.2625,NI4ET,35.9813,-84.1292,1046.7362503927386,31.585371976157756,-82.1041818952834,340.5103018980507
AI4JD,27.5,-81.0,KC9HYL,39.5,-85.0,1384.5001717596886,33.51599318334553,-82.86080978460836,345.543291837171
AI4QT,34.6458,-86.5417,N5JAR,33.1104,-96.6875,951.6216513292698,33.98223560412631,-91.66035943270862,262.5293990319814
AI4WL,35.1042,-76.625,KV4FZ,17.7396,-64.6958,2262.612583557867,26.54532564871559,-70.20619536085182,145.51572390618742
AI5SF,36.6813,-97.2958,KD6ENW,34.6104,-114.2958,1551.184543171253,35.94602013673436,-105.90678879028056,266.5152471694631
AI6GM,45.5,-123.0,NQ0W,37.8542,-94.375,2508.74219224631,42.572504860695965,-107.81798474741986,99.63482545878162
AI6O,32.8001,-117.0387,AA7CU,31.5625,-110.2083,657.2535223567293,32.22722441988176,-113.60026097407071,100.24876124462247
AI6O,32.8001,-117.0387,N6QQ,33.8604,-118.0458,150.51298265676436,33.33126582792746,-117.53918573672432,321.84021714986056
AI9T,39.3896,-87.6875,K4PDS,35.6875,-84.0417,522.1879866848456,37.552554787598396,-85.81931635641978,140.8885475740425
AJ4F,29.5396,-95.0292,KA1JY,36.3542,-85.875,1140.8021472832695,33.03035735464356,-90.62909060089785,46.0040017566605
AJ4F,29.5396,-95.0292,N3XX,33.4792,-84.125,1121.9123846080245,31.625226091253264,-89.69239931258232,64.24275549463698
AJ4HW,35.8688,-84.1708,AA8OY,41.6458,-81.2917,689.0624390115315,38.76611503456335,-82.7895730457065,20.34761092266109
AJ4M,35.8542,-78.625,K4OP,37.8104,-85.9708,688.7765971915732,36.888831688184474,-82.25087002865834,290.58270012481375
AJ4M,35.8542,-78.625,NF7E,35.2896,-111.3208,2943.9352866963445,36.697930166747376,-95.03212271756273,278.5005451694147
AJ4UM,28.1458,-82.7083,KJ4SPG,35.5208,-79.7083,867.5130435294489,31.84208627738188,-81.26833070781525,18.28817817480524
AJ6CU,37.8542,-122.125,W6SZ,34.1458333333333,-117.625,577.6944357716222,36.02102113317893,-119.82205210330994,134.1851308760949
AJ6DI,33.0521,-117.2458,K7RU,48.1875,-122.4583,1738.4737793745771,40.6487237654268,-119.55486558737924,347.01199800654325
AJ8MH,46.5208,-87.375,W0RIC,33.6688,-112.3625,2543.731104251626,40.766381704862056,-101.07241755847858,244.7366111576141
AJ8V,42.3958,-83.875,K5MAF,35.3313,-97.4792,1413.0380022706806,39.06093950431895,-91.01705220314975,240.72976782041837
AJ8V,42.3958,-83.875,WJ3OE,40.9896,-80.3375,332.71125607909437,41.706260593112475,-82.08690934630272,116.84336924308718
AK1WM,42.1458,-121.9583,AB0GT,38.0208,-90.7083,2682.4517881349684,41.14834738557502,-105.8476526848653,89.33214720511683
AK3X,39.1741,-76.6296,KE4JSJ,33.6041666666667,-82.0416666666667,785.9610309948102,36.41962888563057,-79.43271689813655,219.67188200284292
AK3X,39.1741,-76.6296,WA4MIT,33.3125,-87.625,1180.6308878711673,36.369169063142635,-82.33426235202371,239.88936112583232
AK3Y,39.0188,-77.1875,WB2KWC,40.6875,-73.4583,368.4159945672719,39.86807707623118,-75.34557500007664,58.57749726043215
AK4ZQ,34.1042,-84.4583,K3ZV,29.0208,-81.9583,612.8046284577478,31.56857763216407,-83.17420837883836,156.59916781958987
AK5CT,34.3125,-88.7083,AC8FG,37.7813,-81.1792,778.7057940368851,36.10577424516743,-85.02683183506895,58.14558956290443
AK5CT,34.3125,-88.7083,VE3EDX,48.3771,-89.2792,1564.6260032832438,41.34514848803479,-88.9627662481459,358.4401128752758
AK5Q,30.5,-99.0,W1SEG,42.5208333333333,-71.375,2789.3622847073293,37.31269918932634,-86.28524493398088,53.71398697065894
AK8A,42.5,-87.0,NO7G,48.5604,-109.7292,1885.6744765390902,46.09555618802572,-97.74362025875591,298.751682094998
AK9XGO,27.5,-69.0,KM4AJ,34.5021,-82.0208,1463.084007430604,31.164723407158817,-75.27002553942208,305.3461435180795
AL7CR,42.1875,-123.2917,W0SZ,40.4188,-104.7375,1559.1658433861903,41.67743044995746,-113.8876692775016,91.01457701673723
CK7SVX,37.5,-63.0,N4DJT,35.7708,-86.875,2133.24613509637,37.23700217567261,-75.07343786484687,272.108301531696
CM2LQV,23.1104,-82.4125,KZ3MW,41.2708,-75.2917,2125.634926793292,32.24002024097807,-79.21075888016432,16.528914320406273
CM2RSV,23.1042,-82.375,K4NVD,34.9375,-84.125,1326.6847744364914,29.02367516231334,-83.19968851573964,353.0446869585181
CM8RBD,20.9792,-76.9583,W2XB,42.7104,-78.9292,2423.3734953134535,31.8485446285448,-77.8262531274972,356.09707774852063
CO2DC,23.1006,-82.3786,KA9BFN,43.1021,-88.0708,2284.949064627968,33.13328221075116,-84.89724416328552,348.0935571856383
CO2JD,23.1042,-82.4583,W1LBM,41.9792,-71.4583,2333.6079712804376,32.660348154588135,-77.54343498352598,23.331414452365664
CO2QU,23.1354,-82.3958,N2ACQ,37.2708,-79.9583,1588.9658230714385,30.208706977986147,-81.26501974268399,7.881030928917369
CO2RQ,23.1458,-82.2917,AD3Y,39.9021,-74.9208,1987.9788359567553,31.576406541102063,-78.93963672049004,18.69822328515511
CO2VK,23.5,-83.0,K2GLS,40.7604,-74.5875,2073.7345979910738,32.19920687438652,-79.195404058363,20.2753411943782
CO2VK,23.5,-83.0,K3JYD,39.4375,-78.625,1819.4393155137527,31.48721407583136,-81.00001050759072,12.071445024616025
CO2VK,23.5,-83.0,K8PK,39.1688,-84.2792,1746.4660917368517,31.335974647520636,-83.58601717880184,356.3342534130099
CO2VK,23.5,-83.0,VA3WNO,43.2292,-79.7083,2214.4987790810815,33.37531784009591,-81.54266108077064,7.054934905623043
CO3LE,22.5,-83.0,VE3LTG_W4,27.7292,-81.5417,599.6907548058822,25.116382300318346,-82.28645850088441,13.867245116385902
CO3LT,23.1458,-81.875,K4PWS,33.8104,-84.2792,1208.7825671414867,28.48337250570936,-83.0162275283287,349.3498616265087
CO5FR,22.8125,-81.625,WA4UFG,34.5,-83.0,1306.452303007533,28.6579803789951,-82.27404473204669,354.42683588624635
CO6CG,22.5,-81.0,NM8W,41.3958,-83.625,2115.377287866485,31.95457804629751,-82.1762744191686,353.9498307417307
CO6OV,22.3958,-79.7917,AC8TE,42.5896,-83.2875,2268.7088864373013,32.50462777171293,-81.3413063656629,352.6015840376585
DK7IF,30.3853,-86.5006,WA2GVI,39.5208,-86.2917,1015.9987164697712,34.953094566063996,-86.40198282820708,1.014829365633375
EA8DQARK,37.0666,-76.4848,N4XWC,33.8125,-86.875,1007.7340828040135,35.55099689382985,-81.78521235892534,252.04700764367917
FG5IM,15.998,-61.722,K9RX,34.6875,-82.4583,2930.4756409865054,25.707266468610804,-71.27320918563956,319.01722922643074
G4D,30.3853,-86.5006,NA7RH,33.6104,-111.8875,2414.52311591939,32.63815855007306,-98.96705131784417,285.1892793535538
H67OWC,14.5,-91.0,N5EH,35.1875,-92.7083,2306.6787382414004,24.846160237150887,-91.78196463389553,356.05579540332377
HI8ESF,18.4792,-69.9583,K4MJA,25.6875,-80.375,1338.5501561800777,22.166001615553686,-75.03318195324404,308.6243927937319
HI8ESF,18.4792,-69.9583,VA3UL,43.1875,-79.2916666666667,2883.8102603607676,30.915710834594176,-74.01353980216521,344.31347569953505
HI8JV,18.0,-70.0,N4BC,37.0625,-76.4583,2211.681769676115,27.56829852371522,-72.94623302626863,344.7030693901343
HR1LW,14.5,-87.0,KF5SPQ,32.4792,-99.7917,2382.3095543575405,23.62002088017938,-92.9542926134818,329.247702547316
II1TRA,36.4792,-87.375,WG7H,36.1021,-115.0208,2469.5828386768853,37.09740091375249,-101.2319669499021,277.33518829102354
IK2UZQ,42.4656,-73.0202,W3OA,35.5625,-80.9583,1028.3823598435442,39.081201315022994,-77.18351056793796,224.34873457638065
JA1SCE,40.43,-75.1,KD0JHW,41.7396,-91.5958,1388.0328433228194,41.38005527499234,-83.26513943030989,281.41328130202237
K0AD,45.0272,-93.4675,WB3CQK,40.0022,-75.2998,1586.1897580527666,42.87450077947578,-84.0151289084864,104.23108961264433
K0ARM,41.5625,-93.9583,AI6OI,34.2292,-118.2917,2276.02275138,38.52684800324438,-106.74113446069731,256.95842785221026
K0ARM,41.5625,-93.9583,KI7CDG,47.6458,-120.125,2167.0542136751574,45.35547376181201,-106.34384707317767,297.0617275112935
K0AY,27.4021,-82.5292,WB5GM,30.5208,-97.875,1531.3613215296718,29.180239880011474,-90.08580612810314,286.7332083915462
K0BBC,45.5,-67.0,KY4AB,37.6104,-87.0708,1879.1866701179217,41.9924246958531,-77.65517157864178,249.25889830168256
K0COM,44.8125,-93.375,VE3NVK,45.3104,-75.8875,1371.9266820512248,45.39632376496915,-84.66962172552194,81.4962041707322
K0CRN,45.2604,-94.1125,W3CUB,40.5,-79.0,1337.6436082953544,43.129076612824285,-86.26288627087295,107.97231968368033
K0CRN,45.2604,-94.1125,WD5ENH,30.0625,-99.2083,1747.488878613238,37.68857299497269,-96.92292220836424,196.48767655796019
K0CRN,45.2604,-94.1125,WX1X,41.6042,-71.5417,1860.7559764977864,43.990549941121984,-82.48161726599498,94.59914657084778
K0DCK,44.0208,-103.2917,KE6TT,33.8958,-116.9583,1628.0416363514491,39.157114954992856,-110.61679404170101,230.88523885230535
K0DCK,44.0208,-103.2917,W7AUM,47.5,-123.0,1572.3652336036341,46.185533135219764,-112.83545416941122,291.1602010759151
K0DEW,37.6688,-92.6625,K7BAB,47.3813,-122.3125,2638.0867245026575,43.48644812069386,-106.3060017638066,303.6391870157628
K0DEW,37.6688,-92.6625,KD0MPZ,46.6458,-92.875,998.3494419065038,42.15734876795885,-92.76119851700439,359.06518487194563
K0EA,18.5,-93.0,N6GR,29.8125,-95.7083,1287.4007534429481,24.162214419566702,-94.29398689184521,348.21297323719097
K0ERE,37.5208,-97.4583,VA7MPG_W4,27.4792,-80.2917,1954.0037088138274,32.79219852189189,-88.3909823894787,119.85395521547423
K0EU,39.6521,-105.0875,W7SYK,42.8958,-106.375,376.37584262495,41.275741887171165,-105.7152509681996,343.8115383522347
K0EZW,38.8604,-104.8792,K2NRS,41.5021,-74.0208,2623.9014238518644,41.220499328092366,-89.75791327587189,73.66161013284619
K0FBV,41.5604,-90.4708,KJ6MKI,38.3541666666667,-122.791666666667,2761.483412434795,41.097464825174406,-107.02054131978684,273.36764759882095
K0FG,38.1042,-92.7917,K7LSV,28.5,-83.0,1401.2551453063038,33.397979766898786,-87.62499946184438,136.76130690530516
K0FLY,42.0076,-91.6606,KL1NK,29.5188,-81.2375,1674.2476751517684,35.875128245186666,-86.03720560263642,142.69736920466266
K0HD,44.5208,-92.875,K1GND,41.8313,-71.5208,1752.0089388295974,43.675368496684705,-81.95997038437255,92.33341943942389
K0HD,44.5208,-92.875,VA2FP,45.6042,-73.7083,1506.5689675421681,45.465055710906356,-83.3833121902594,78.65144711621997
K0HKL,43.5208,-96.7917,NN6RF,37.9375,-122.291666666667,2226.6430143228185,41.43641810155638,-110.08599201313201,262.55205152074893
K0HKL,43.5208,-96.7917,WB2MKX,26.5,-81.0,2368.1939814844095,35.26443152229011,-88.06300896290819,137.89145296095217
K0HNC,38.3542,-97.2083,KD7TQK,35.8958,-106.2917,849.9968570372023,37.21172810472857,-101.82392310809183,254.0337478725521
K0HNC,38.3542,-97.2083,N7FJC,45.4396,-122.5208,2226.8339906079773,42.596090872111716,-109.1499566774348,298.83307288087633
K0HUU,37.2279,-93.428,W3ZY,38.3958,-75.5417,1574.1380551527254,38.151768423163546,-84.55616374981932,79.80261301682998
K0IEA,45.2635,-92.8984,KA9CQL,34.5,-117.0,2365.8679096519395,40.50716583215136,-105.91196261909676,248.03651164736746
K0IEA,45.2635,-92.8984,KM0A,38.7708,-90.5417,747.6510945966686,42.02316045182231,-91.65982566293675,164.10815710227087
K0IMI,38.8958,-94.625,KD7TQK,35.8958,-106.2917,1082.3404448337242,37.53936264947515,-100.57552468574669,255.67644034600386
K0JD,42.8958333333333,-87.875,N5AVF,31.4792,-95.375,1431.3433317582785,37.24632661588331,-91.90980200672666,209.97818330569692
K0JGH,41.0104,-92.4125,KA2DDX,42.8396,-78.7458,1147.4696603658651,42.12808721542165,-85.67758254772438,75.27146889679062
K0JGH,41.0104,-92.4125,W5CJ,35.0521,-89.6708,704.6005041971204,38.039196120896776,-90.98583742474275,159.21951298492672
K0JMG,46.5,-63.0,W8ARE,40.1521,-82.8792,1749.8600443160915,43.75754006786585,-73.46474011179214,253.3904466010281
K0JY,38.4508,-107.9172,K8VA,42.1313,-83.2208,2126.4168909562454,40.95324310326391,-95.91065657261092,71.05245847920969
K0KC,40.1875,-83.125,WA1OTZ,41.9792,-73.4583,833.8282749092582,41.18445709103758,-78.35769908180008,73.03623903389928
K0KW,42.0625,-91.625,K1TTT,42.4656,-73.0202,1528.580179459271,42.641794524214575,-82.35260247597955,82.05123233524426
K0LJW,39.3958,-104.875,KG4ZXN,37.7708,-84.375,1787.1475149305168,39.0334016445625,-94.50777456772016,89.29362437966074
K0NLE,44.1688,-103.3708,W8KER,37.7396,-81.1458,1990.9214005515992,41.49041170664339,-91.70975213644341,103.35991979935807
K0OY,36.5396,-93.7458,KA5WRL,35.4396,-94.3458,133.69615601162977,35.989973419288475,-94.04789157709119,203.99061407725745
K0PT,34.1458,-81.2083,W1LBM,41.9792,-71.4583,1217.9601595992551,38.16304564728319,-76.59528856729176,41.49507834769241
K0PWS,38.6042,-90.2917,AB2WB,42.4396,-76.4958,1239.8742903813836,40.72742516003475,-83.592121352156,65.50713248969919
K0RTT,41.8075,-90.617,KB4MC,36.1458,-86.7083,714.2872979697166,38.99292666653012,-88.58442858737308,150.52749569691872
K0SDW,32.5,-111.0,KJ0I,39.6521,-105.1792,951.3792006291276,36.11117950045819,-108.22223062013367,31.65813534277862
K0SO,41.8542,-90.2083,KI8R,39.7188,-82.5875,683.8293269339133,40.84920786439319,-86.33654059890875,107.78834159557385
K0TC,45.0104,-93.1458,W7GDK,31.4792,-110.2917,2114.1110922466833,38.55541143278694,-102.52635476559506,230.51153329494727
K0THN,38.9444,-94.7293,VA3ROM,48.4521,-89.2125,1145.6991723636297,43.73121917603155,-92.19026678460172,20.884836066790854
K0TT,44.6042,-93.125,WA2QJQ,40.6521,-73.7208,1642.7740779631717,43.039246817132856,-83.11180702147625,98.72030761139956
K0TW,32.1688,-110.7875,KB8BIP,38.4375,-82.2083,2673.5544900612413,36.15540424556038,-97.06376119453179,66.87676944680209
K0UA,36.6875,-93.2083,N4CLH,35.5208,-80.875,1114.7987439394665,36.26257772109027,-86.99568021521145,93.00922051748569
K0UT,40.6458,-105.0417,K8TAF,28.9104,-81.9875,2465.475923680345,35.324114902466384,-92.68070000638843,114.72522582032832
K0VM,42.0521,-91.7292,N8EGZ,41.4396,-81.8458,822.3187405492226,41.851868625560954,-86.76386942859813,91.44150807208416
K0VZT,45.0104,-93.3792,AF7KR,33.3125,-111.875,2049.2758471664006,39.52637325508997,-103.40540248428741,236.99104617965622
K0WJ,39.0188,-94.8208,KE5HDF,29.6458,-95.5417,1044.3187914730127,34.332826399619876,-95.20143156553307,183.84219911595775
K0WNV,38.9688,-90.9792,W5JAN,30.2708,-95.5417,1053.0366628333338,34.64098280802624,-93.38028450427112,204.67970869344478
K0XB_6,32.5,-117.0,K7ING,33.3313,-111.9292,482.22107120272113,32.941252840221814,-114.47651405381119,77.57861456024568
K0XL,45.6458,-94.2083,K2VPX,40.4188,-74.5458,1695.236840036468,43.45453626527179,-83.9539524487378,103.0463987508565
K0XL,45.6458,-94.2083,W3HZL,40.9104,-75.9625,1563.886201254578,43.64170409390598,-84.72717875325519,103.17419018197046
K0YA,30.5688,-98.2708,KW0G,40.6042,-98.375,1115.9250901567132,35.58651116592267,-98.31962669615287,359.54601944431045
K0YA,30.5688,-98.2708,WU3D,41.4813,-80.4292,2004.8338679554508,36.35571777364654,-89.97468839110452,47.86819365168827
K0ZU,33.1042,-96.7083,KA7OEI-1,41.6041666666667,-112.291666666667,1666.3234997663149,37.60997109582451,-104.05528664703344,309.02673274285206
K0ZX,39.5625,-104.9583,NE8Z,42.4521,-83.8125,1798.3113258572473,41.493413022501784,-94.61993774925408,72.86649990832467
K1ANT,35.985,-86.7601,N4NED,37.9813,-120.3875,2978.9509369101766,38.192805821596814,-103.34663050721149,284.4322655483286
K1AQB,39.6562,-119.9054,KB8MAF,41.1313,-84.5792,2975.6279087601056,41.76391961561388,-102.44214669621961,75.30118385222465
K1BIT,39.69,-104.81,K9ZJ,43.0188,-88.2875,1425.2469610174626,41.65080522579213,-96.76151941972353,69.59551945408623
K1BV,41.7021,-72.3042,KM4JB,39.1313,-77.7708,543.7925151374477,40.4488851331043,-75.08976673819097,240.09192603700262
K1BVE,37.81,-113.22,AA4M,32.2521,-110.8208,655.4097640854552,35.0369464664694,-111.97957499119038,159.83374594517306
K1CGI,27.3958,-82.4583,K9AVT,41.4375,-106.7917,2708.434769222423,35.021547247326474,-93.58280088140906,311.49786883968983
K1DCA,41.7708,-70.125,W9NWR,44.2813,-88.3792,1506.5761476144294,43.39020920676468,-79.06384110737947,286.8227986443353
K1DJ,42.2292,-70.7083,W4BTA,34.6875,-76.7917,991.2369273106674,38.49758805427397,-73.90937672347495,214.2182893584844
K1DO,40.6201,-74.5496,AB8CM,41.0396,-81.5625,591.7180082072114,40.88297033723634,-78.04494422781241,276.8087859176389
K1DXA,36.1209,-80.3892,KE7DUX,28.4792,-80.7083,850.2456784066263,32.30015015817765,-80.55548623201763,182.10843273682624
K1EA,42.23,-71.87,W0YVA,39.0104,-77.2792,579.9639381493884,40.65174085625286,-74.63984276990385,233.68456329176118
K1EJL,41.8813,-72.8125,WK2Y,33.8958,-84.2917,1340.642010346789,38.02778992622458,-78.86489114095906,232.26434982700545
K1ENW,43.8125,-84.7917,KD8EVN,41.5688,-83.6458,266.47992957216303,42.692077264903276,-84.20839972848941,159.03390469803105
K1GUY,42.8688,-71.9625,W0WWT,40.4604,-99.2375,2271.396118311412,42.47927997338796,-85.86001887432829,272.5501300922225
K1GW,42.8958,-71.5417,N4GIL,34.3125,-77.7083,1093.7921119761347,38.64448194994289,-74.80991564628452,211.28863697493935
K1HLO,33.6604,-114.2292,KB9REV,41.6458,-87.875,2472.0865709412656,38.39271293446282,-101.7745023822435,61.25300771471217
K1HLO,33.6604,-114.2292,W4JOV,30.6458,-87.875,2496.698224755906,32.84565977590927,-100.83022108871346,90.45442991298933
K1HZ,33.1688,-96.6958,W2XG,40.8104,-74.0958,2171.5932363534002,37.52865011270757,-85.97173415675337,60.46850174110824
K1JE,42.5534,-70.9047,KB4DPH,28.0313,-82.7208,1934.1061349519664,35.435194648360216,-77.34746164720234,217.20286251778285
K1JX,41.549,-72.6634,N2QT,37.3688,-79.2708,732.9773852404013,39.505626236584,-76.06645474990792,232.80804932701466
K1KOB,34.4313,-86.9292,W6RH,34.1688,-118.9458,2928.717501594393,35.36236611453071,-102.9631872110335,278.6302073602339
K1KSL,42.8542,-71.125,N5IMC,29.6042,-95.125,2593.6151617397322,36.83020504017021,-84.1612495363097,243.2724902344293
K1MAA,41.8542,-72.375,K4YZZ,33.8604,-84.7708,1402.5888673432448,38.01968083808944,-78.91082707353824,234.7134979369805
K1MK,41.7708,-72.7083,K3EA,40.2291666666667,-74.7916666666667,244.83782103880117,41.00467158642009,-73.76216764581787,226.25245020794728
K1NM,42.4526,-73.2908,W9MNC,29.0396,-82.4375,1702.165794443603,35.83215379565434,-78.2520524991716,211.76395370042545
K1NOK,42.1813,-70.7292,VE5UF,51.8958,-106.7917,2902.0876106454125,48.4618669576866,-87.05901123133278,304.33661328975813
K1NVY,47.4109,-122.088,N0NSR,37.6875,-90.375,2789.4100605556746,43.65102235677279,-104.96111068169793,101.13828952588881
K1OYQ,33.5625,-82.125,W8DRH,40.5625,-83.0417,782.5886935727553,37.063379838224755,-82.5621765157662,354.3071372657018
K1OZ,39.0,-77.0,KN5X,30.7291666666667,-97.7083333333333,2094.606351334824,35.30590241294972,-87.88146803531042,250.28853062693264
K1PI,34.9732,-85.067,K4KCL,26.5188,-80.1125,1052.1736568015501,30.769497060727083,-82.48076630252248,151.961891315757
K1RD,39.76,-104.87,AA7EA,45.8813,-122.9208,1617.1073949342447,43.17579829451949,-113.44447462964268,300.79204463939857
K1RD,39.76,-104.87,KJ6OVM,37.8313,-121.0292,1414.7412640114526,39.075003654433054,-113.05966119113945,266.434000000226
